	C	FDR_C	I	FDR_I	G	FDR_G	FDR
Stac2	5.451562789541096e-15	4.8519403973399817e-14	3.573516137051699e-09	2.776913927594734e-08	6.661338147750939e-15	5.854210987427037e-14	2.6962619522544972e-15
Stag1	4.703715053135437e-06	2.0855974572703235e-05	0.01440811204718093	0.047697665523758766	0.06252409383116908	0.12841618014077255	0.023161202759130448
Stag2	0.48551400407544043	0.4902766706366958	0.7512418067099309	0.8801313323709485	0.4601106337902374	0.47923300388079687	0.2715611962076888
Stam	0.2901725888353539	0.3431556908361286	0.5164380179858967	0.7141654160660178	0.11318492582560613	0.20103300492389242	0.08454071383665658
Stam2	0.005001937413008101	0.012399186620305182	0.4104031808971177	0.6262131375912264	0.13429410436130185	0.22591380749122691	0.21081865260498156
Stambp	0.2558607006191705	0.31265482047228477	0.08522721537586045	0.20826470909427844	0.10995728461227727	0.1974307024856044	0.3737287014212971
Stambpl1	0.4241089422466907	0.4475577343144819	0.8722468875529036	0.9420420204045963	0.3842201752539982	0.43315387681936585	0.9752832851043712
Stard10	0.0003360489343193407	0.0011076163832476353	0.016317255107787993	0.053279834322297416	1.6172310348450125e-05	7.711555674183103e-05	1.204006159014615e-07
Stard3	9.923959053532527e-08	5.316832956017783e-07	0.8119707102192824	0.9127587670153956	0.2892504029193942	0.37016647488665844	0.7719275647197505
Stard3nl	0.1866690785034984	0.24728542655884558	0.032274336035219925	0.09554568544082176	0.00011910526189162773	0.000507881836934752	0.11537149817072558
Stard7	0.4405074704092879	0.4586201341415865	0.3856131325323535	0.6055485714238033	0.09892894749679937	0.1828375625275626	0.32154716356482616
Stard8	3.449473067639112e-21	4.0191898442087577e-20	1.0281907251017604e-15	1.1580736684220863e-14	0.0	0.0	4.679977483846847e-29
Stat2	8.551287026069169e-06	3.649567141483092e-05	0.9349259476304325	0.9722317054898235	0.19699673393814465	0.29125780144834423	0.3357387180696227
Stat3	6.450853232855667e-07	3.149749940194936e-06	0.24855317244783548	0.45321409319247113	0.18329971280678636	0.2781484467380925	0.3062873662404687
Stat5b	0.028664361292046095	0.055074916921717586	0.06824247239106411	0.17528387600525222	0.15388453060313423	0.24687532995745123	0.05979853963435986
Stau1	0.1375230378191603	0.19524707514162093	0.8861686245163772	0.9487125916787917	0.29629812825334056	0.37536835703450877	0.6539799377756621
Stau2	0.06955423699418121	0.11376974937971236	0.14453600826255325	0.3101857960939026	0.0203334156689835	0.05133912397329794	0.3830071371201404
Stim1	0.00013717576663198935	0.00048684727896662936	0.004488685244717668	0.017189825062353052	0.0002511930561102105	0.0010204978262122522	0.012880318510661732
Stim2	0.0005312847990780964	0.001670214868837429	2.5780929958017477e-05	0.00014105378707906938	3.023769012955313e-10	2.085145148342654e-09	3.0027630307387774e-18
Stip1	0.082425949726608	0.130420132628941	0.8330330987847572	0.9240311676468005	0.04127781583785828	0.09249515604737556	0.8509631016672571
Stk11	0.0017729115898664509	0.00497929511868769	0.019173125655070296	0.06127770981540568	0.0002045750616711528	0.000841574739427215	0.000963216664641971
Stk16	2.3272901040933675e-05	9.342530000004468e-05	6.74142419848529e-06	3.9818695431559585e-05	9.13320641338089e-10	6.163656311619789e-09	0.0008078251152660322
Stk19	0.004275821129239765	0.0108461742804609	0.43995716683587105	0.6530126727504096	0.05887119879252645	0.12245359307322579	0.36033173658372925
Stk24	0.0025482587005011513	0.006893152416634355	0.4203471096486746	0.6359859378656794	0.1725519594426762	0.2674528077473559	0.5442864893050732
Stk25	0.46284158246865853	0.47441262203037493	0.07882849222796147	0.19605086176187675	0.00012241456467088074	0.0005206338191015453	0.021965656569388703
Stk3	1.42874607053224e-07	7.522989116144771e-07	0.9231254981738582	0.966669796509451	0.4449202087919184	0.47072461537374216	0.6933086368838658
Stk32c	0.0008022471708331261	0.0024263024774672233	2.744115588376999e-06	1.681650322107956e-05	1.512417746596384e-09	1.0082218667422864e-08	1.2698759025724006e-07
Stk38	5.984729987907909e-06	2.6064164067337603e-05	0.1712268796361075	0.3506483163122711	0.03865960139284352	0.08790357130902518	0.007493075824943004
Stk38l	0.014848096540322441	0.03160905887434708	0.9852433389950851	0.9927005740332505	0.24663626314163412	0.335339079023848	0.7512395751997024
Stk39	0.015232777035683457	0.032287688118680984	0.24693173031288984	0.45118106010367476	0.13805398805589864	0.23030150305749927	0.015630942407515704
Stk4	0.007525104107725587	0.017717081968189097	0.3492982984834695	0.5703672765938206	0.039923934132047534	0.09012085477077489	0.07291865546116158
Stk40	5.103962227074235e-06	2.2498302232613777e-05	0.18608027883584144	0.37130296112793515	0.19679679530098793	0.29125091534813186	0.5627964592484115
Stmn1	5.884709995941611e-265	6.7840321470861e-263	3.278537205127804e-284	4.9425209343149764e-282	0.0	0.0	3.251636644854642e-166
Stmn2	3.556338088199958e-97	1.5557391484942583e-95	7.557934213430079e-105	4.047005320076576e-103	0.0	0.0	1.5088643537649974e-43
Stmn3	6.429877028385601e-59	1.8864181138069015e-57	2.24432782756744e-59	7.026251879339727e-58	0.0	0.0	2.169587965192741e-19
Stmn4	4.824798328517273e-35	8.722914911649587e-34	5.516637451363254e-35	1.142865335854303e-33	0.0	0.0	4.534723078894531e-27
Stn1	0.08787309739797566	0.13698194104402855	0.7172453527410356	0.8600449353291003	0.4937855728171966	0.4968787048711963	0.3257632770010653
Stoml1	0.01245696928518864	0.027277283134204133	0.07688858882406152	0.1926441528731728	0.010406808355655994	0.029219574520651312	0.021421030085971904
Stoml2	0.011341034260057297	0.025222604338243634	0.1749778982038136	0.3562452575315125	0.10349284067852738	0.18941012852589173	0.10847592258193933
Stox2	9.564894999695483e-06	4.052157635193084e-05	0.16447864438011994	0.3398832214847734	0.07367258112270036	0.14537205445455917	0.14020345752217078
Strada	0.00476872962559797	0.011905422064008794	0.06910681807228035	0.17699365140885392	0.08468561005022002	0.16217203300412467	0.810364731269477
Stradb	0.022957637554746214	0.04574255599816148	0.46702659130672997	0.6746301204691065	0.4206485290140176	0.4573321797191123	0.5183373271998584
Strap	0.021022742737785427	0.04254280182314315	0.018534971940735855	0.0595879888606531	0.0001937442324992933	0.0008027483020129281	0.13718290349222906
Strbp	3.6210969905410474e-27	5.210444847329181e-26	1.2535376973006208e-25	2.0784121651182372e-24	0.0	0.0	1.0793711439726546e-19
Strip1	0.038589590135048445	0.07020218150261197	0.36968611966161524	0.5893230774441882	0.19405116235034547	0.2885443611336928	0.6160832594990066
Strn	0.28748908550073893	0.34084761631237037	0.5761774540762704	0.7599055021359659	0.08502887005335413	0.1625751995420131	0.3995587551135111
Strn3	0.00880471306294136	0.02031011848017005	0.14695738020192853	0.31371098482653725	0.06023574695710121	0.12452533426848836	0.17989298525398936
Strn4	0.0007981264423834104	0.002416823550344573	0.0033008749679714513	0.013089952979017503	0.00014794339449841765	0.000624331318987939	0.1497823729945436
Stt3a	0.347335857969457	0.38902092493344487	0.6007650638817161	0.7801948671331136	0.4012583735758275	0.44470382276772297	0.7382760435865316
Stt3b	0.03714895456608602	0.06805432899477977	0.31609524864528193	0.533286939537262	0.11274052923580724	0.20051078160895675	0.2719259247679618
Stum	4.020612373830691e-105	1.9407872241954158e-103	1.475504505926506e-125	9.328044292628278e-124	0.0	0.0	7.131558809758082e-175
Stx12	0.24710885777600217	0.3051953235879815	0.45689720457476024	0.6661413045124349	0.18206765931814262	0.2769452023685935	0.5977634430964378
Stx16	0.03366402073211805	0.06292898495879908	0.9920982809419573	0.9962667611139823	0.4384347439304226	0.46706104052431546	0.5530880530309585
Stx17	0.42409068304201497	0.4475577343144819	0.6190025707008926	0.793927511819116	0.24328224662511988	0.3327814955573375	0.6833115521949785
Stx18	0.31320856623657023	0.361895492814979	0.672176644101075	0.831706795958089	0.16309712803128562	0.25739873692681076	0.06433411841886813
Stx1a	1.07700216612246e-48	2.6922306698556086e-47	6.397704815159479e-53	1.8492952650073077e-51	0.0	0.0	3.043438289857732e-74
Stx1b	0.000259103948769861	0.0008748999290130489	0.00019939105633219565	0.0009720561995020822	1.880022050593233e-06	9.799114932852708e-06	2.3166068926824007e-05
Stx3	0.34816468302670806	0.3898097029825614	0.10413479187564643	0.24237929348918275	0.0029150498823504734	0.009667769523374057	0.002171065975101002
Stx4a	0.007075627582374091	0.016755455456665954	0.02233068128581488	0.06964301270518779	0.0005686389936733205	0.002162240395422921	0.05349958412693616
Stx5a	0.00592701384573125	0.014323628906431374	0.22428886647450574	0.4209551048809963	0.05369512051242065	0.11386247260359443	0.6693188539622229
Stx6	0.007811813029586221	0.018317290231374822	0.09928365785293912	0.23386552002426694	0.16001680418399156	0.254463593670713	0.33493999773390043
Stx7	0.4756451493815157	0.4832897987131348	0.2671173426984178	0.47599251520309077	0.02095483122533215	0.05266386026597326	0.1335042671154287
Stx8	0.2723359336601352	0.3275585876930974	0.4441051572882634	0.6567742886006177	0.24739836923663305	0.33623531486127145	0.44649931961740996
Stxbp1	3.9100648586302104e-21	4.545044549195425e-20	4.073689553984056e-23	6.169719310585745e-22	0.0	0.0	3.138359142731168e-14
Stxbp2	0.02943417693912145	0.056300117084999234	0.013112473919650217	0.04409373093296241	0.000745549159605452	0.002776752647272453	0.09054706333296689
Stxbp3	0.2534368551108242	0.31077809325878697	0.19402518625349952	0.3819310566689517	0.03892688257184562	0.0883177870621707	0.07689522028578843
Stxbp4	0.0002091047846526803	0.0007202171475612001	0.0156302983873564	0.051241650685080416	0.009786147698842673	0.02777939203388162	0.04230064965487912
Stxbp5	0.005480393955198396	0.013415533441666022	0.01695277879336986	0.055097936781502904	0.0008880067355653276	0.003257797829204285	0.08896486875671632
Stxbp5l	0.00010701955042561848	0.0003868257375952178	4.2799005893542294e-10	3.5213052791840548e-09	3.3163138901670663e-11	2.421502221292629e-10	4.551558648770957e-10
Stxbp6	6.586676941945116e-47	1.6015594876952902e-45	2.4243015234692837e-70	8.930725800178763e-69	0.0	0.0	1.2765685854414423e-112
Styx	0.0033817924860955976	0.008828425649927404	0.6198478271079768	0.7944916753212642	0.3621562398662994	0.41865031052140084	0.33691631203014516
Sub1	9.413792722574344e-62	2.873699529236947e-60	1.8804874318461692e-78	7.646015080772039e-77	0.0	0.0	4.322063607547619e-46
Sucla2	0.015557197240507296	0.03286160287987303	2.1448116933910226e-05	0.00011880729103187468	1.0994794685803555e-07	6.378803619075728e-07	4.541843569207533e-09
Suclg1	0.19896050082689065	0.2598099610344752	0.5571640617917483	0.7452430578074448	0.10527139779297512	0.19138301057019727	0.031715840822017935
Suco	0.29110726559186334	0.3439720361189761	0.6435529531435632	0.8116071446486328	0.4363597270867361	0.4658846116499158	0.6924263994984088
Suds3	0.14539250523907055	0.20393661019720188	0.3587522968024236	0.5791881870660047	0.33236499112976015	0.40020208258546563	0.2355412116382715
Sufu	0.0218592405020025	0.0438392750059604	0.7299468041730848	0.8672100793031109	0.3210442156665576	0.3925520675463686	0.8388722091324754
Sugp1	0.20807534313602194	0.26891721015429687	0.9097822754078772	0.9611846143121299	0.4466442749797328	0.4720305490213979	0.6629333799770096
Sugp2	0.0018530502217780289	0.00517617990969296	0.062363538309264534	0.16330847458377423	0.1586620908101697	0.25267426270803817	0.321844722291854
Sugt1	0.012579022918978425	0.02747319340877175	0.8998174433194164	0.956947159440738	0.2670114324299263	0.3527262224473405	0.897772108984683
Sulf2	8.631337425483811e-21	9.903802743830897e-20	4.8615907693482605e-15	5.3406645682560094e-14	0.0	0.0	1.230398018179887e-41
Sult2b1	0.01762908756310928	0.036599031574344874	0.40348104709092825	0.6194126242274801	0.16426265545089935	0.2585718491186125	0.28435389694251567
Sult4a1	1.2986848468161402e-06	6.168595644183886e-06	2.553737607132885e-07	1.709294727615788e-06	3.2066571620248396e-12	2.476125573733759e-11	1.6177510012178324e-05
Sumf1	0.1971847183850985	0.25817918966536346	0.6250498690971072	0.7978797845457783	0.48510805909885235	0.49177637472125396	0.8614298965265815
Sumf2	0.05725707151194747	0.09730524518653716	0.6789178497652165	0.8355584036485	0.32347726937362364	0.39405669112747954	0.6342498466716028
Sumo1	0.21806284362587341	0.2786317664211329	0.2789631159503031	0.49023665229501795	0.08589402363122978	0.1640693055677233	0.04341200722564403
Sumo2	0.08472418131435305	0.1330894922570288	0.9412301189963775	0.9741353967094956	0.27689551092026754	0.35990970796056465	0.41955417166927234
Sumo3	0.3969385379847446	0.42695158820892026	0.6016808483808211	0.781013463145273	0.32095069881065463	0.39250746068293696	0.4561097796797119
Sun1	0.0870213449880946	0.13593530360885367	0.0629587691196904	0.164559343452613	0.03156382897646126	0.07436738642470399	0.012448028145363877
Sun2	0.02457512456460552	0.048427948349211915	0.1279768019092438	0.28437138466299994	0.00774742281537788	0.022691251580968966	0.01022742990708065
Supt16	0.011484854091771244	0.025484620753004172	0.6197966016453738	0.7944916753212642	0.36887611563420797	0.4233564133403143	0.33399731986913633
Supt20	0.0007969663984710547	0.0024140567970998036	0.6972024807650753	0.8473286144574793	0.3207581953317743	0.39239819676105575	0.9557416963412958
Supt3	0.08952679032471267	0.13896293654235062	0.8184993159134455	0.915460539198267	0.24467942117772357	0.33387599387878925	0.40279321764418474
Supt4a	0.4896961135186545	0.4932701702682252	0.7296688720103426	0.8672100793031109	0.25123063262680345	0.3393845562303817	0.37897433811703124
Supt5	0.03990241850780231	0.07223421373692127	0.18455108472292348	0.3694414870684223	0.11060553141044593	0.19801468610156184	0.27811064969645016
Supt6	0.0018773239994502602	0.005236520885457756	0.018515648963112332	0.05956495213051141	0.004702128645665771	0.014758538949032316	0.2715611962076888
Supt7l	0.0630661812411768	0.10518902297570917	0.39250408595951336	0.6115776842209408	0.1070548321709266	0.1937884943296087	0.5211399766720594
Surf1	9.693202860217552e-05	0.0003520963929946905	0.21918182971596545	0.4142851338080815	0.10367833355087086	0.18962961426980676	0.47066178410175163
Surf2	0.008483110306617846	0.01968411032312296	0.042334767418365775	0.11968793592976522	0.03775225487671996	0.08627200222410888	0.19890831590553212
Surf4	0.008842064811016298	0.02037230027819156	0.5294238702950282	0.7248723529625462	0.15658730334516546	0.2503097855594252	0.7575886446143324
Surf6	2.0113780152870342e-08	1.14257931430711e-07	0.691180609684608	0.842922065251957	0.4757815587124047	0.48673119181429214	0.41530098717267566
Susd4	0.027567363068976558	0.05334371854520168	0.12798018230062555	0.28437138466299994	0.05066324979725656	0.1089182063982705	0.08818815494582434
Susd6	0.03201191131462963	0.06033558741528289	0.00332369510008407	0.013164465758174537	5.1446753595363326e-05	0.00023156947105234965	6.855736343408551e-05
Suv39h1	0.0006073088683633174	0.0018826382793711318	0.6582712467696004	0.8219164050835007	0.4861033198858896	0.49218228896208666	0.6917714333753776
Suz12	0.006495081043271563	0.015568810944965275	0.45459353957730597	0.664356813494747	0.11075487673573703	0.19815355799406376	0.3826168819297954
Sv2a	0.0026241182481664396	0.007077824033521317	1.4693334540396543e-05	8.317734555825865e-05	2.6850919043752697e-08	1.6344972721760026e-07	2.9564929083091145e-05
Sv2b	1.324556729887686e-44	3.0756709469595815e-43	1.710023437503193e-61	5.604187178626685e-60	0.0	0.0	1.3844484746563603e-110
Sv2c	1.7816513720798016e-293	2.424778027084719e-291	0.0	0.0	0.0	0.0	0.0
Svbp	0.15962320911634859	0.21909900912328056	0.848519072156567	0.930820846609512	0.3692790824367609	0.4236204318424046	0.5621993726167016
Svip	0.024039741480607144	0.047540953939146195	0.8235035584032416	0.9177199327639446	0.3380419338390429	0.4041572608209836	0.2406513669933342
Svop	1.68868478655192e-07	8.806504642587686e-07	5.886531876610332e-07	3.820008335026797e-06	8.705195675418054e-09	5.482147327983387e-08	3.877339419099925e-06
Swi5	0.028799833315272225	0.055281012077640065	0.003043234945529723	0.012156811753463413	0.001402519388002843	0.004970447552636477	0.39512390876618436
Swsap1	0.03738817845104758	0.06842860676911006	0.9833174658108564	0.9919217467037864	0.44857377381146846	0.4731511743356921	0.4883513563094476
Swt1	7.772971304387481e-05	0.0002869907528699809	0.38841600301549617	0.6079073091822523	0.06764309074317965	0.13646997039168565	0.9575002562168902
